,TF_0,TF_1,TF_2,TF_3,TF_4,TF_5,TF_6,TF_7,TF_8,TF_9,TF_10,TF_11,TF_12,TF_13,TF_14,TF_15,TF_16,TF_17,TF_18,TF_19,TF_20,TF_21,TF_22,TF_23,TF_24,TF_25,TF_26,TF_27,TF_28,TF_29,TF_30,TF_31,TF_32,TF_33,TF_34,TF_35,TF_36,TF_37,TF_38,TF_39,TF_40,TF_41,TF_42,TF_43,TF_44,TF_45,TF_46,TF_47,TF_48,TF_49,TF_50,TF_51,TF_52,TF_53,TF_54,TF_55,TF_56,TF_57,TF_58,TF_59,TF_60,TF_61,TF_62,TF_63,TF_64,TF_65,TF_66,TF_67,TF_68,TF_69,TF_70,TF_71,TF_72,TF_73,TF_74,TF_75,TF_76,TF_77,TF_78,TF_79,TF_80,TF_81,TF_82,TF_83,TF_84,TF_85,TF_86,TF_87,TF_88,TF_89,TF_90,TF_91,TF_92,TF_93,TF_94,TF_95,TF_96,TF_97,TF_98,TF_99
Gene_100,0.016386086121201515,0.02312563918530941,0.03236163407564163,0.017489001154899597,0.015179475769400597,0.0177232027053833,0.021515626460313797,0.0220149215310812,0.023451339453458786,0.0187268927693367,0.04439892619848251,0.02744440920650959,0.01590043120086193,0.019273564219474792,0.03189336508512497,0.019272511824965477,0.014451390132308006,0.023216737434267998,0.01720602437853813,0.018517345190048218,0.018772754818201065,0.018782489001750946,0.02948802523314953,0.01706709712743759,0.015566093847155571,0.026859644800424576,0.02051970362663269,0.017790086567401886,0.015016650781035423,0.021160975098609924,0.017174595966935158,0.018121838569641113,0.02040218561887741,0.025296200066804886,0.02819789946079254,0.01899878680706024,0.016084469854831696,0.01793077029287815,0.017233654856681824,0.018706809729337692,0.024885572493076324,0.022341370582580566,0.01712839864194393,0.01844397559762001,0.019834067672491074,0.018144920468330383,0.021120086312294006,0.020641399547457695,0.020140942186117172,0.021637409925460815,0.016692189499735832,0.028758369386196136,0.018895205110311508,0.020591076463460922,0.02337651327252388,0.017330044880509377,0.02291562780737877,0.017244089394807816,0.022961415350437164,0.029823243618011475,0.02124801278114319,0.014649862423539162,0.016473975032567978,0.020429201424121857,0.015757450833916664,0.027934767305850983,0.026521524414420128,0.026693791151046753,0.019602850079536438,0.021022655069828033,0.024678364396095276,0.016989290714263916,0.0163720790296793,0.01903560943901539,0.02409791573882103,0.028194498270750046,0.02650037780404091,0.026562299579381943,0.016930414363741875,0.01484877523034811,0.01991235464811325,0.019082095474004745,0.02046789415180683,0.027681462466716766,0.0203108973801136,0.017987269908189774,0.0261753611266613,0.013695713132619858,0.022961653769016266,0.018704038113355637,0.015923667699098587,0.020964261144399643,0.023327738046646118,0.03289555385708809,0.017674993723630905,0.023139087483286858,0.01307118684053421,0.024813596159219742,0.018305374309420586,0.017547329887747765
Gene_101,0.020682230591773987,0.02084989659488201,0.025127194821834564,0.01378264743834734,0.021548015996813774,0.014606812968850136,0.017755592241883278,0.020660407841205597,0.02231031283736229,0.018593214452266693,0.021899811923503876,0.027169762179255486,0.03238343447446823,0.025297963991761208,0.024385040625929832,0.014974934980273247,0.026643265038728714,0.01523458119481802,0.011796163395047188,0.02396000549197197,0.015115730464458466,0.03051827847957611,0.02048543281853199,0.021764401346445084,0.02027055248618126,0.02461857721209526,0.022425400093197823,0.02276623621582985,0.023086247965693474,0.017671626061201096,0.018922366201877594,0.019323376938700676,0.017479756847023964,0.01697046309709549,0.01824498176574707,0.018573427572846413,0.019526559859514236,0.018704695627093315,0.02297750860452652,0.016487130895256996,0.01632264442741871,0.017777476459741592,0.021832484751939774,0.015314054675400257,0.026616759598255157,0.019811298698186874,0.016022419556975365,0.012589916586875916,0.018626201897859573,0.024765238165855408,0.022605597972869873,0.01585650071501732,0.018611524254083633,0.03506665676832199,0.01920090988278389,0.019046857953071594,0.026307009160518646,0.029880007728934288,0.02124626934528351,0.02160586044192314,0.021502647548913956,0.02104746550321579,0.026112215593457222,0.01727522350847721,0.023560112342238426,0.013727915473282337,0.03564385324716568,0.03173442184925079,0.016011536121368408,0.024524401873350143,0.02026686817407608,0.0177514236420393,0.01646808534860611,0.04304105043411255,0.01940683275461197,0.02173585444688797,0.017858758568763733,0.02089913934469223,0.02190205827355385,0.016494926065206528,0.021448634564876556,0.018265962600708008,0.018768630921840668,0.020816762000322342,0.018604470416903496,0.022113103419542313,0.02384767308831215,0.025208277627825737,0.025016125291585922,0.02460387721657753,0.01369109284132719,0.018260976299643517,0.03461553156375885,0.03037385642528534,0.020014459267258644,0.02177567221224308,0.017820578068494797,0.019008910283446312,0.02286294661462307,0.014979428611695766
Gene_102,0.016031982377171516,0.012185885570943356,0.020988143980503082,0.015330318361520767,0.021018289029598236,0.027760695666074753,0.022017572075128555,0.01996728777885437,0.017672516405582428,0.016698529943823814,0.021227847784757614,0.019666768610477448,0.019153758883476257,0.020512277260422707,0.020229220390319824,0.014893907122313976,0.019899193197488785,0.018879327923059464,0.018072456121444702,0.019656751304864883,0.018454119563102722,0.01994474045932293,0.020626407116651535,0.02620655670762062,0.0536409392952919,0.0206314604729414,0.014423593878746033,0.01725303754210472,0.023474834859371185,0.015728693455457687,0.015539012849330902,0.020529530942440033,0.021376997232437134,0.0182020366191864,0.022718146443367004,0.017785824835300446,0.016351783648133278,0.016551055014133453,0.02960229478776455,0.01378723792731762,0.02286021038889885,0.026016976684331894,0.02381068840622902,0.015715576708316803,0.01924700289964676,0.013704270124435425,0.018214866518974304,0.017918113619089127,0.014870928600430489,0.01965094916522503,0.019842077046632767,0.021334394812583923,0.026816081255674362,0.01950903981924057,0.014209299348294735,0.02174374647438526,0.033833470195531845,0.01987331733107567,0.02298196405172348,0.017070487141609192,0.0142831327393651,0.018280405551195145,0.028843063861131668,0.027673784643411636,0.011109691113233566,0.022213365882635117,0.02059459686279297,0.01423770934343338,0.023999778553843498,0.018360599875450134,0.014587092213332653,0.014928855001926422,0.026207176968455315,0.01617051661014557,0.02300412580370903,0.018597591668367386,0.01730055920779705,0.018043335527181625,0.02051786333322525,0.0241704061627388,0.02471548318862915,0.03905458003282547,0.011713876388967037,0.014952993020415306,0.018662363290786743,0.018586523830890656,0.01799490675330162,0.023922275751829147,0.017065376043319702,0.013749442994594574,0.012035086750984192,0.01737348362803459,0.015039044432342052,0.019336555153131485,0.014818096533417702,0.013937875628471375,0.019711533561348915,0.024657435715198517,0.014342748560011387,0.013759847730398178
Gene_103,0.018607163801789284,0.019347025081515312,0.025939656421542168,0.02565767988562584,0.019720669835805893,0.017130067571997643,0.026261042803525925,0.01830696128308773,0.019946709275245667,0.0209122896194458,0.021593667566776276,0.02312839776277542,0.03148385137319565,0.03088129125535488,0.018847931176424026,0.021799452602863312,0.018676895648241043,0.028800513595342636,0.018628157675266266,0.02906126156449318,0.02118401974439621,0.03777283430099487,0.015231887809932232,0.02008954808115959,0.02805497869849205,0.020545627921819687,0.010075072757899761,0.02586992457509041,0.027479808777570724,0.017700133845210075,0.020014014095067978,0.021911263465881348,0.01723421737551689,0.017984315752983093,0.026111410930752754,0.015513909980654716,0.021267205476760864,0.025219233706593513,0.02281005308032036,0.01627042517066002,0.02695523388683796,0.02397754415869713,0.017891613766551018,0.023111674934625626,0.01958051696419716,0.021302010864019394,0.015973703935742378,0.024334672838449478,0.019572744145989418,0.02044115588068962,0.024835649877786636,0.019752394407987595,0.024056291207671165,0.019841454923152924,0.02306397259235382,0.016965357586741447,0.03615908697247505,0.018107039853930473,0.02704235538840294,0.018915962427854538,0.014842260628938675,0.019666749984025955,0.02118619717657566,0.02735886536538601,0.02045879140496254,0.02393646351993084,0.016790229827165604,0.015309174545109272,0.01674151048064232,0.028584953397512436,0.03350767120718956,0.01947113312780857,0.026905011385679245,0.01336505077779293,0.024941425770521164,0.01844463124871254,0.0379975289106369,0.015982626006007195,0.01945827156305313,0.019452154636383057,0.018894417211413383,0.020125776529312134,0.022281192243099213,0.018771568313241005,0.01645718142390251,0.023035414516925812,0.01701897755265236,0.016363410279154778,0.025398096069693565,0.02062557078897953,0.022751010954380035,0.023947451263666153,0.020294997841119766,0.021897323429584503,0.018028389662504196,0.016796519979834557,0.020235387608408928,0.020748617127537727,0.019722871482372284,0.03336890786886215
Gene_104,0.0247799064964056,0.02561705932021141,0.012995542958378792,0.016094375401735306,0.021935701370239258,0.02239331603050232,0.02333480305969715,0.020497705787420273,0.018727360293269157,0.015329518355429173,0.015107208862900734,0.026210777461528778,0.033037219196558,0.030127257108688354,0.017171643674373627,0.027494482696056366,0.021931448951363564,0.021609781309962273,0.022360216826200485,0.021559473127126694,0.014161668717861176,0.020758870989084244,0.017791172489523888,0.02389761433005333,0.0152851901948452,0.020996738225221634,0.019269222393631935,0.022234290838241577,0.019215919077396393,0.02330842614173889,0.018145427107810974,0.01806206814944744,0.01981218531727791,0.015999432653188705,0.01742633432149887,0.018787413835525513,0.02134108915925026,0.018912823870778084,0.015222172252833843,0.015841295942664146,0.023778345435857773,0.024618789553642273,0.020138079300522804,0.020930491387844086,0.019103921949863434,0.018118813633918762,0.017419718205928802,0.0197893213480711,0.016213035210967064,0.04392331838607788,0.021319683641195297,0.021224170923233032,0.023242224007844925,0.02116435021162033,0.029737867414951324,0.020674139261245728,0.018892701715230942,0.01875966228544712,0.025081343948841095,0.019668497145175934,0.018666917458176613,0.0212712325155735,0.01664826087653637,0.039191942662000656,0.017579931765794754,0.022066526114940643,0.041096046566963196,0.021546144038438797,0.02784508839249611,0.02142711728811264,0.021626798436045647,0.02419641986489296,0.019094187766313553,0.01805119402706623,0.0169844813644886,0.01794252172112465,0.018153725191950798,0.02380390092730522,0.016930241137742996,0.025365982204675674,0.02567046508193016,0.022868486121296883,0.020732708275318146,0.021571598947048187,0.020713286474347115,0.018559545278549194,0.01911786012351513,0.02410283498466015,0.020311862230300903,0.02478860691189766,0.012759014964103699,0.019310539588332176,0.02250465750694275,0.021952513605356216,0.022923022508621216,0.01801430992782116,0.015677034854888916,0.0183185376226902,0.026126060634851456,0.017263619229197502
Gene_105,0.022202549502253532,0.021281495690345764,0.02176949381828308,0.026226021349430084,0.021510127931833267,0.018048163503408432,0.03056170605123043,0.023696262389421463,0.03251497820019722,0.022074032574892044,0.017882656306028366,0.02152063138782978,0.03517451137304306,0.021877264603972435,0.01987970992922783,0.019780384376645088,0.022046972066164017,0.02558838203549385,0.01823139563202858,0.02613154798746109,0.022015292197465897,0.020292751491069794,0.01950366608798504,0.03208840265870094,0.022038724273443222,0.019637547433376312,0.030213426798582077,0.022176269441843033,0.02509015053510666,0.027332870289683342,0.01958232745528221,0.02108166739344597,0.02419765293598175,0.02129409648478031,0.014863271266222,0.0177803672850132,0.02998865209519863,0.024388011544942856,0.023927658796310425,0.026903584599494934,0.028801143169403076,0.036045946180820465,0.019218549132347107,0.018599247559905052,0.018545344471931458,0.023637693375349045,0.015563038177788258,0.02455095387995243,0.01873512752354145,0.023359086364507675,0.01953256130218506,0.027851581573486328,0.025224249809980392,0.020778823643922806,0.02078268676996231,0.018429933115839958,0.02157549187541008,0.02160654589533806,0.030013637617230415,0.034332066774368286,0.02629184164106846,0.03906615078449249,0.02616848051548004,0.025685321539640427,0.023877594619989395,0.023767728358507156,0.01880788803100586,0.015547080896794796,0.020950669422745705,0.02613457664847374,0.02192043513059616,0.014944219961762428,0.011132869869470596,0.022910844534635544,0.022378165274858475,0.025179125368595123,0.019290931522846222,0.01716674119234085,0.028501411899924278,0.02346091717481613,0.012847917154431343,0.021478090435266495,0.019768770784139633,0.017914215102791786,0.027108844369649887,0.025357933714985847,0.01977456733584404,0.027766678482294083,0.020189810544252396,0.03285272419452667,0.02357734739780426,0.020308606326580048,0.027997570112347603,0.018465200439095497,0.02688104659318924,0.020404396578669548,0.0207819826900959,0.02491765469312668,0.020077260211110115,0.021143706515431404
Gene_106,0.028264615684747696,0.04382140934467316,0.025981692597270012,0.020440012216567993,0.020265959203243256,0.020824160426855087,0.0163933876901865,0.02559565380215645,0.022545959800481796,0.02499934285879135,0.02804671600461006,0.023170839995145798,0.025642666965723038,0.03796805441379547,0.017856866121292114,0.03843012452125549,0.02913961000740528,0.023815520107746124,0.017578281462192535,0.014064228162169456,0.020057465881109238,0.022958938032388687,0.021496331319212914,0.013425079174339771,0.022904593497514725,0.026611655950546265,0.029819602146744728,0.019287128001451492,0.02234773337841034,0.025570251047611237,0.022292394191026688,0.020373079925775528,0.01637190207839012,0.02479623630642891,0.01664992980659008,0.014834878034889698,0.018617957830429077,0.02212931588292122,0.019411783665418625,0.01653682254254818,0.017863087356090546,0.022814705967903137,0.023805025964975357,0.021385259926319122,0.01843414455652237,0.017704911530017853,0.01657300628721714,0.0229213684797287,0.01508423127233982,0.029217161238193512,0.02038392424583435,0.019117537885904312,0.02377202734351158,0.0215161070227623,0.023953184485435486,0.018511341884732246,0.02956119365990162,0.015989074483513832,0.021918948739767075,0.02654357999563217,0.019878236576914787,0.02076077088713646,0.018015310168266296,0.03516734391450882,0.021713368594646454,0.017544180154800415,0.012185906991362572,0.034380536526441574,0.015990963205695152,0.01843942329287529,0.02157871425151825,0.016406826674938202,0.01986800879240036,0.02045978233218193,0.013416249305009842,0.01470484584569931,0.011388054117560387,0.023256439715623856,0.029085803776979446,0.021905649453401566,0.041317667812108994,0.01811162196099758,0.016486449167132378,0.026980984956026077,0.03086402267217636,0.025426041334867477,0.018941596150398254,0.025121018290519714,0.019580287858843803,0.02339879423379898,0.01677912473678589,0.021941229701042175,0.016800682991743088,0.031200451776385307,0.01664908230304718,0.020412929356098175,0.01840483583509922,0.015117038041353226,0.017912734299898148,0.015742512419819832
Gene_107,0.028000619262456894,0.019961444661021233,0.024562504142522812,0.02212054841220379,0.015182556584477425,0.021735457703471184,0.017072416841983795,0.026781298220157623,0.025569304823875427,0.01394171267747879,0.021053940057754517,0.021626170724630356,0.04501735791563988,0.026867059990763664,0.010244285687804222,0.028491707518696785,0.02326354756951332,0.015203597024083138,0.023251239210367203,0.02083205245435238,0.016519084572792053,0.02076547220349312,0.024790814146399498,0.01594814471900463,0.022030606865882874,0.018095552921295166,0.02402399852871895,0.02315189689397812,0.019525447860360146,0.017494086176156998,0.025241084396839142,0.023071464151144028,0.01654604822397232,0.021778529509902,0.020304571837186813,0.019045166671276093,0.01542008575052023,0.020056620240211487,0.022953879088163376,0.02553405612707138,0.024084823206067085,0.02664797753095627,0.02088959515094757,0.020875710994005203,0.02445419691503048,0.027462400496006012,0.02395652048289776,0.017191126942634583,0.025387294590473175,0.022816676646471024,0.018738877028226852,0.02083081752061844,0.020443113520741463,0.019448503851890564,0.014059621840715408,0.02078629657626152,0.03437132388353348,0.026681050658226013,0.01962447166442871,0.02234870195388794,0.01996772736310959,0.017214469611644745,0.02470899000763893,0.016541074961423874,0.02894849330186844,0.013918649405241013,0.014738239347934723,0.025023337453603745,0.021461866796016693,0.03626935929059982,0.0250612311065197,0.018270157277584076,0.02006908878684044,0.019603997468948364,0.0211494080722332,0.0168316513299942,0.023049499839544296,0.020541805773973465,0.013916989788413048,0.014539062976837158,0.03325032815337181,0.022620312869548798,0.013949645683169365,0.02713445946574211,0.02030136063694954,0.021490944549441338,0.014995841309428215,0.021136701107025146,0.021679257974028587,0.02049373835325241,0.02330649085342884,0.020380264148116112,0.02367894910275936,0.017370259389281273,0.018532205373048782,0.013781157322227955,0.030414145439863205,0.024398628622293472,0.020953064784407616,0.04904642328619957
Gene_108,0.02350347489118576,0.01749732717871666,0.014106510207057,0.013799997046589851,0.02178208902478218,0.019481442868709564,0.022614866495132446,0.025803495198488235,0.019845273345708847,0.024983998388051987,0.024538252502679825,0.02019447460770607,0.04091346263885498,0.01976514235138893,0.02301166206598282,0.015269989147782326,0.01604347676038742,0.023859281092882156,0.041624024510383606,0.018523849546909332,0.01808490976691246,0.02371835894882679,0.020100809633731842,0.020965538918972015,0.01240764744579792,0.01650376245379448,0.01953735575079918,0.021681085228919983,0.015421252697706223,0.01978466287255287,0.026455160230398178,0.01904076337814331,0.021012786775827408,0.023033250123262405,0.01585751585662365,0.01393679529428482,0.029749583452939987,0.03299129754304886,0.017191778868436813,0.018539775162935257,0.025318240746855736,0.017520444467663765,0.013228511437773705,0.013293026015162468,0.022694773972034454,0.019151797518134117,0.013326436281204224,0.024531783536076546,0.015315537340939045,0.02737284265458584,0.021732253953814507,0.023217208683490753,0.04436182603240013,0.026448514312505722,0.016134127974510193,0.01770644262433052,0.022099168971180916,0.017841704189777374,0.02345302700996399,0.014357234351336956,0.02677624672651291,0.01811513677239418,0.018893659114837646,0.021243639290332794,0.020692259073257446,0.02181832492351532,0.018271002918481827,0.017715586349368095,0.023143481463193893,0.016583804041147232,0.01787835732102394,0.013226144015789032,0.015218274667859077,0.016070915386080742,0.019747838377952576,0.016362376511096954,0.01679375395178795,0.019515743479132652,0.01901412196457386,0.01744610071182251,0.022623013705015182,0.02015833556652069,0.01892021857202053,0.019838904961943626,0.01950923353433609,0.015317789278924465,0.02546577900648117,0.017215952277183533,0.0239931158721447,0.022814251482486725,0.028221413493156433,0.01571005769073963,0.01525909174233675,0.021502384915947914,0.01900729350745678,0.01947159692645073,0.02346459962427616,0.01274446677416563,0.03021129220724106,0.023410603404045105
Gene_109,0.020358439534902573,0.026675153523683548,0.02272772416472435,0.025376200675964355,0.017985139042139053,0.018010338768363,0.024819228798151016,0.025478024035692215,0.018713880330324173,0.021188775077462196,0.014685282483696938,0.02803746983408928,0.030887369066476822,0.019359055906534195,0.017471376806497574,0.01624407432973385,0.022312790155410767,0.018703114241361618,0.019471529871225357,0.013082573190331459,0.017722347751259804,0.02686789259314537,0.029708821326494217,0.014546547085046768,0.022921737283468246,0.016418669372797012,0.016024155542254448,0.018731676042079926,0.017075881361961365,0.019948553293943405,0.022525137290358543,0.019640957936644554,0.02374708279967308,0.02799740806221962,0.014947215095162392,0.02154594287276268,0.02028447389602661,0.018263716250658035,0.019859254360198975,0.021760771051049232,0.023190874606370926,0.012226700782775879,0.0179430041462183,0.021111223846673965,0.03380710631608963,0.016478123143315315,0.019342312589287758,0.017706874758005142,0.021069925278425217,0.017563123255968094,0.023715659976005554,0.022610634565353394,0.019522789865732193,0.013036821037530899,0.018902435898780823,0.022374894469976425,0.029898226261138916,0.018056001514196396,0.029044169932603836,0.02445068024098873,0.027445655316114426,0.035778872668743134,0.019998297095298767,0.025935128331184387,0.034537725150585175,0.027297411113977432,0.01671260967850685,0.023878201842308044,0.016742000356316566,0.02191447652876377,0.01789950393140316,0.02458684891462326,0.013899700716137886,0.02702278643846512,0.022830678150057793,0.03157399594783783,0.015068922191858292,0.01708076149225235,0.026364855468273163,0.0213477686047554,0.01636432856321335,0.026282887905836105,0.025866221636533737,0.023961849510669708,0.029905125498771667,0.01904858648777008,0.019774578511714935,0.023869410157203674,0.020085427910089493,0.017939675599336624,0.024106081575155258,0.022908804938197136,0.016969259828329086,0.023039421066641808,0.022489167749881744,0.015721727162599564,0.016023853793740273,0.016123035922646523,0.020228460431098938,0.019222557544708252
