,TF_0,TF_1,TF_2,TF_3,TF_4,TF_5,TF_6,TF_7,TF_8,TF_9,TF_10,TF_11,TF_12,TF_13,TF_14,TF_15,TF_16,TF_17,TF_18,TF_19,TF_20,TF_21,TF_22,TF_23,TF_24,TF_25,TF_26,TF_27,TF_28,TF_29,TF_30,TF_31,TF_32,TF_33,TF_34,TF_35,TF_36,TF_37,TF_38,TF_39,TF_40,TF_41,TF_42,TF_43,TF_44,TF_45,TF_46,TF_47,TF_48,TF_49,TF_50,TF_51,TF_52,TF_53,TF_54,TF_55,TF_56,TF_57,TF_58,TF_59,TF_60,TF_61,TF_62,TF_63,TF_64,TF_65,TF_66,TF_67,TF_68,TF_69,TF_70,TF_71,TF_72,TF_73,TF_74,TF_75,TF_76,TF_77,TF_78,TF_79,TF_80,TF_81,TF_82,TF_83,TF_84,TF_85,TF_86,TF_87,TF_88,TF_89,TF_90,TF_91,TF_92,TF_93,TF_94,TF_95,TF_96,TF_97,TF_98,TF_99
Gene_100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037654943442813005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10944018091657379,0.0,0.0,0.0,0.0,0.025284284048217313,0.0,0.0,0.0030473789444803133,0.0,0.0,0.0,0.0,0.0,0.0,0.011369089778090253,0.4482142754237995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6961240436090825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12332707953729209,0.0,0.0,0.0,0.0,0.0,0.0,0.1536263573634944,0.0,0.06635726885764347,0.0,0.020925149100373273,0.0,0.0,0.0,0.07740266512020239,0.0,0.0,0.6380771268022805,0.0,0.0,0.3589489655457271,0.0,0.0,0.0,0.0,0.0,0.19257187185039343,0.0,0.0,0.0,0.349833874729531,0.0,0.0,0.0,0.0,0.0,0.0
Gene_101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.757979673133347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09897286037550171,0.0,0.0,0.0,0.36280792083602875,0.0,0.0,0.0,0.0,0.0
Gene_102,0.029819987786380557,0.0,0.0,0.1752743481416574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02640290761002271,0.0,0.15085115535608426,0.0,0.06100225977987159,0.0,0.0,0.11225262149317429,0.0,0.0,0.0,0.031096823987603585,0.0,0.8902870550600422,0.0,0.0,0.0,0.7639216040900147,0.0,0.1323431603125157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028777067937896045,0.03641180738439627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14969264644040764,0.0013444802441719796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056998727590762126,0.0,0.0026703526602292805,0.0,0.0,0.0,0.0,0.27271499593508725,0.1718196054504411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01152986810606679,0.0,0.0,0.0,0.0,0.0,0.0,0.0621660844048089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gene_103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03910666931690628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1665379960233836,0.025051333359593506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04440379550178193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06331490278548545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7943638705801974,0.0,0.0,0.0,0.0,0.0,0.0,0.03571199118503123,0.0,0.0,0.0,0.0,0.1445655993224801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5195343973249182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gene_104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.738019652246079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1773933146783697,0.0,0.04511941941002973,0.0,0.0,0.0,0.0,0.0,0.06803853374052829,0.0,0.055640416583208605,0.0,0.0,0.06470469952742695,0.0,0.0,0.0,0.0,0.2785231688965841,0.0,0.06825333193538301,0.08985317306628417,0.0,0.2280782328702583,0.1086245694434119,0.05192011652293184,0.04611756751606244,0.0,0.0,0.06102337779563371,0.0,0.0,0.0,0.0,0.0,0.0,0.018017411773649707,0.7331737623914586,0.02823812075030204,0.0,0.0,0.0,0.0,0.0,0.056146651382498476,0.0,0.0,0.0,0.0,0.0,0.10148658428050689,0.43192315614277177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30698137034766215,0.0,0.860143336937476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0762041838018594
Gene_105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03656134385271279,0.0,0.0,0.0,0.0,0.10720144210751946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11877918138524768,0.0,0.0,0.0,0.36617126792626603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9402607752043873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6268542065651466,0.023207358437528577,0.0,0.0,0.0,0.0,0.0,0.0,0.06919428154002803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7353576227805136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02528756741969154,0.0,0.0,0.0
Gene_106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5938975182819412,0.0,0.0,0.0,0.0,0.0,0.06171778060177905,0.13797128667212813,0.0,0.0,0.0,0.0,0.0,0.007690870824491859,0.0,0.0,0.0,0.0,0.0,0.16767842221445148,0.0,0.0,0.0,0.021448549173767244,0.0,0.0,0.0,0.009168217118170183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004082730373738314,0.0,0.0,0.0,0.14325186061514386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03654619501227939,0.0,0.0,0.0,0.0,0.03884592449216725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06663431194397891,0.22837672936659204,0.3276238862319793,0.0,0.011489471460683763,0.0,0.12287223302613641,0.0,0.018590755760457878,0.0,0.0,0.0074712413896228114,0.0,0.0,0.0,0.0,0.0,0.04971979960688341
Gene_107,0.0,0.0,0.0,0.0,0.0,0.0695628704760313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33399696897306164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13552743269863068,0.0,0.0,0.0,0.0,0.0,0.5312705367961865,1.0343674534092437,0.0,0.0,0.0,0.0,0.012364870729089468,0.0,0.0,0.0,0.0,0.029447415285468993,0.02402529010345616,0.0,0.0,0.0,0.0,0.0,0.05836889958929715,0.2988532150982702,0.0,0.0,0.0,0.015299866584775121,0.0,0.7332153532793965,0.0,0.4527812445530132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018661114635966669,0.0,0.0,0.0,0.0,0.0,0.040777385781585206,0.0,0.0,0.06817396080415372,0.004213190561222043,0.0,0.0,0.02551213261629947,0.0,0.0054554918378221726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gene_108,0.0,0.16541423369004435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06362262945472387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1866412730123105,0.0,0.0,0.0,0.0,0.06138653087541726,0.0,0.0,0.010558428512862225,0.0,0.0,0.0,0.0,0.0,0.0014223310847604512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14826927666714138,0.0,0.0,0.0,0.0,0.14233477991900306,0.0,0.0,0.0,0.09552770248259869,0.0,0.0,0.026417629113074454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4615246829014883,0.0,0.0,0.0,0.0,0.0,0.7864699109716465,0.0,0.0,0.0,0.0,0.0,0.03013899845528048,0.0,0.047541706157142725,0.0,0.0,0.043531733934715496,0.6368785058984072,0.0,0.0
Gene_109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21361187243470578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7603150771011747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40057561310865664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gene_110,0.0,0.0,0.0,0.0,0.8212835548977283,0.0,0.05524419763669634,0.0,0.26108573416270675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27074027577707094,0.0,0.0,0.0,0.0,0.067061154846254,0.0,0.0,0.0,0.0,0.0,0.09026876666285485,0.0,0.27541557889140306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10102720815630893,0.0,0.06371790851575948,0.0,0.0,0.0865534174518719,0.0,0.0,0.0,0.0,0.0,0.0,0.5232949526877374,0.0,0.0,0.0,0.09100836157378439,0.0,0.33440222260245706,0.008221587139489447,0.0,0.0,0.0,0.0,0.060774788620356596,0.0,0.0,0.0,0.03907160451249678,0.0,0.0,0.0,0.0,0.0,0.0,0.015988409735389095,0.0,0.004418619549608103,0.0,0.0,0.0,0.0,0.0,0.07859126481557474,0.0,0.08059125621371471,0.0,0.2973486145326717,0.0,0.0,0.0,0.0
Gene_111,0.45476524407137425,0.0,0.0,0.0,0.0,0.0,0.0,0.5498349710707899,0.0,0.07354982995497374,0.0,0.0,0.0,0.0,0.27389774307981357,0.0,0.027471240193912862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3124489927884856,0.0,0.0,0.04707040483799106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07113363758154116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035342962457814694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15101441301270463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091058664816848,0.27790524016683094,0.0,0.02232809936926355,0.0,0.0,0.0,0.0,0.0,0.0,0.4760246414549966,0.0,0.0,0.0,0.0
Gene_112,0.0,0.0,0.0,0.0,0.0,0.25655792422691276,0.001604658198856086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02280344348488356,0.0,0.0,0.0,0.0,0.04520537790637701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029835041896296197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010987138416918915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10936615621251004,0.0,0.0,0.0,0.0,0.0,0.0,0.07317514331015218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31623740606098394,0.0,0.0,0.0,0.0,0.0,0.3395671374095178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gene_113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5957657444016731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005212395186824353,0.12207027853922688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04846376408641437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3944740594662272,0.0,0.0,0.0,0.0,0.0,0.2781175501281076,0.0,0.0,0.0,0.0,0.0,0.18186290369299507,0.0,0.0,0.0,0.0,0.0,1.0885332913466337,0.0,0.005241729927801267,0.12561592326940474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023667978860307064,0.0,0.0,0.0
Gene_114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37311871964555704,0.0,0.0,0.0,0.0,0.0,0.028913211630641342,0.0,0.0,0.49472932514141166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01883747218453653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07209507100171597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04382579392862399,0.0,0.0,0.0,0.0,0.0,0.02286985573196688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gene_115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166894314108404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05988823969441835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03761416077018866,0.0,0.0,0.0,0.0,0.0,0.019197055462624138,0.0,0.0,0.0,0.0,0.0,0.0,0.05653795705587183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40414900842622326,0.0,0.0,0.0,0.2626426361534682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040154140360172604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04960339515140509,0.0,0.0
Gene_116,0.0,0.44086412579005696,0.0,0.0,0.0,0.04422457944453839,0.04940405883079961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015255828697253546,0.08646219578056434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1231108429454669,0.0,0.0,0.0,0.0,0.0,0.02110244814820163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04572689522185464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03765583945720669,0.0,0.05036054730214706,0.048638122537091606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09155841137423469,0.0,0.06481691543363761,0.0,0.0,0.43974034325514044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007752436624348956,0.0,0.0
Gene_117,0.0,0.0,0.0,0.0,0.0,0.43246582374151493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09714776533622348,0.0,0.0,0.0,0.0,0.0,0.40124129064032454,0.0,0.0,0.0,0.0,0.18935165417406635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034173078600444394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0293418610572817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030829922254290168,0.0,0.0,0.023562437081016973,0.0,0.0,0.0,0.05704701764294897,0.0,0.018302411832910585,0.0,0.07107490250459586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002281188828529288,0.01142055834935427,0.0,0.0,0.0,0.0,0.5760739757849412,0.0,0.7617050471912765,0.0,0.0,0.1384540122877771,0.0,0.0,0.0,0.0,0.0,0.0
Gene_118,0.03400708846589207,0.0,0.0,0.048074300869126375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21165831576273078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0494739263529009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7537700536081001,0.0,0.0,0.0,0.0,0.0,0.6528726383179083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024644611915610966,0.08906734976987121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08478763427826452,0.03137677132953109,0.0,0.0,0.0,0.0,0.0,0.0,0.012535605322456143,0.0,0.0,0.40532288114018766,0.0,0.0,0.0,0.16880562195596183,0.0,0.0,0.0,0.0,0.0
Gene_119,0.0,0.06623857025442895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40874053860051096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1400957998864546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4033599930714968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1864579392323616,0.0,0.0,0.0,0.0,0.0,0.0015650319538812242,0.871830912052131,0.0,0.0,0.0,0.0,0.0,0.0,0.03759478262089255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09349913971881146,0.0,0.0,0.0,0.0,0.0,0.029237652044312456,0.0,0.0,0.0,0.0,0.0,0.4765632588346867,0.0,0.0,0.014593932757228815,0.0,0.0,0.22386541370177732,0.0,0.0,0.0,0.0
