,TF_0,TF_1,TF_2,TF_3,TF_4,TF_5,TF_6,TF_7,TF_8,TF_9,TF_10,TF_11,TF_12,TF_13,TF_14,TF_15,TF_16,TF_17,TF_18,TF_19,TF_20,TF_21,TF_22,TF_23,TF_24,TF_25,TF_26,TF_27,TF_28,TF_29,TF_30,TF_31,TF_32,TF_33,TF_34,TF_35,TF_36,TF_37,TF_38,TF_39,TF_40,TF_41,TF_42,TF_43,TF_44,TF_45,TF_46,TF_47,TF_48,TF_49,TF_50,TF_51,TF_52,TF_53,TF_54,TF_55,TF_56,TF_57,TF_58,TF_59,TF_60,TF_61,TF_62,TF_63,TF_64,TF_65,TF_66,TF_67,TF_68,TF_69,TF_70,TF_71,TF_72,TF_73,TF_74,TF_75,TF_76,TF_77,TF_78,TF_79,TF_80,TF_81,TF_82,TF_83,TF_84,TF_85,TF_86,TF_87,TF_88,TF_89,TF_90,TF_91,TF_92,TF_93,TF_94,TF_95,TF_96,TF_97,TF_98,TF_99
Gene_100,0.027057790818459247,0.03723525876224828,0.04423598761255215,0.043902720207639356,0.05053350116157306,0.027476488466060364,0.04562898036577113,0.03717350662720053,0.02993028473732758,0.03866733329721865,0.04204453608151726,0.0313846036372995,0.033750007015895506,0.03707822170361527,0.04089677866697159,0.027260250693527294,0.03136682273725766,0.026997356694376636,0.04349386380834602,0.07156853582916028,0.029919375474608587,0.030117732151871742,0.03386632866566188,0.03684235286849093,0.03962777472303807,0.05279203347381071,0.0416972289709755,0.03897681732829769,0.033553256267343505,0.08935301945067002,0.0412717988016965,0.041441937535812774,0.04748461727665102,0.04245591242206317,0.06105227921699602,0.04560116872001448,0.03860631542332022,0.03914114349834288,0.02718394362747246,0.049180001726923626,0.04293764364650041,0.041340437024415116,0.034377351413192425,0.04801627476046183,0.07566589245536441,0.3157625572210904,0.03990077595700678,0.03428802032034711,0.03165713305891385,0.02834497885335675,0.03627595617772914,0.0409715730619,0.07144190830890147,0.03964836852054463,0.5046477671860702,0.03734691301336144,0.04430091831858304,0.04809271613078838,0.03323098890567373,0.04155409554893112,0.05724208857755727,0.02960556904973902,0.0933398949801242,0.05317344171773399,0.0412330426830713,0.0349134811923195,0.029725683760626714,0.042828554724616795,0.05214491332261478,0.10542281093111132,0.03380152001503269,0.0685839747126516,0.041803521433358,0.03725194054437716,0.05819554367619276,0.03997727357634128,0.04134991112964764,0.14211737036539066,0.030493389230645346,0.039422586157465876,0.34499048069769683,0.045230045069208746,0.03720667774633503,0.16611694092469773,0.03433279074434621,0.033520578612611256,0.030559557442018548,0.036404026282371604,0.03951820992352162,0.22184433453721777,0.06599675178081017,0.03453599544687456,0.033657895747052184,0.1860201103354786,0.03209760547489382,0.028742918061875716,0.04231741876899126,0.03666773995337122,0.07684444778547744,0.029243555371574154
Gene_101,0.04167777626781491,0.03321276373131779,0.049893890978732335,0.0386919428353722,0.03546611359933217,0.028280322757543983,0.02422176888669994,0.025246234489867264,0.025717545493284612,0.032689654377274946,0.03238120053833301,0.03477380166850439,0.043411698851981644,0.04453513518263213,0.03697905445582667,0.037632681638879555,0.03644078662857258,0.026660536264269747,0.02426991925541322,0.02761682858604488,0.031596049246644935,0.030703469507405313,0.745968972972712,0.035549267655464796,0.02492464479649131,0.033659134203383505,0.027933318679114635,0.0339614887293461,0.028302727320060783,0.02403593486116085,0.0328672908259404,0.0297893081679457,0.02612767478060669,0.04118211483289075,0.022984872419038918,0.02884550076846185,0.033868298917867176,0.037108685075749985,0.03765783469066105,0.02264689973497452,0.03544721072330234,0.02234471907687029,0.030510558210676126,0.04294052081579753,0.02432542997218039,0.03095446759152445,0.024414684053919222,0.021767862504650504,0.025893365987900343,0.0316022146598816,0.03898062722283425,0.0318306852937334,0.031382222826070776,0.03823300291992795,0.03190325595804738,0.03149549774548365,0.047239921814118215,0.049726302113692646,0.024936065327926003,0.03089860055532968,0.03166017260456252,0.030987123260027175,0.0259544087749712,0.023147497257893345,0.024875372431076747,0.026201510657089214,0.03138989727882173,0.03529288096007751,0.023406526311119624,0.0384965272506074,0.025093159399731335,0.032566641637395706,0.028089426794839542,0.029035549889948647,0.035437024637483445,0.03174217480843134,0.024729418033831028,0.029894231861554415,0.031883601627435365,0.043679261234930274,0.03349805328600919,0.025262199946102487,0.032844735160319265,0.03413244784576879,0.02632323257407883,0.02762175854767854,0.03133556195561787,0.034976052726248166,0.025434877719023363,0.03819995976242874,0.09673350829075038,0.02833663347228137,0.035627744821529465,0.02220463379457663,0.29462746158252634,0.028601089788161227,0.02506801702879378,0.032967177054276396,0.031679010574803275,0.05409492582083383
Gene_102,0.04686561411267218,0.025990772660216915,0.03598350132414738,0.11367961686449278,0.02934772877866421,0.03429630735010177,0.035172981380421554,0.05052383181175848,0.024783354950799825,0.03912183370039655,0.04891485104422614,0.024229703821356845,0.03305887908273245,0.05757145283126874,0.036818323956782625,0.09303016793993563,0.030412123464975727,0.07007508657027639,0.033739536995757234,0.029561954022521167,0.087185758951969,0.037678613280991737,0.031078568183580697,0.028080873611652263,0.05133089528706508,0.02782054362384055,0.6084248687344919,0.0386430912292198,0.03455724377654392,0.029676197078289543,0.47526221267816315,0.0355710540976819,0.08685905415867202,0.02197200313106305,0.03479499456031574,0.04010910368329883,0.026393612366005747,0.05083383923812546,0.04566826109596922,0.03780323354781459,0.028350723770823646,0.030200321847842413,0.02805990545586677,0.03293119292738081,0.02603842527141094,0.04550521564279808,0.03491234899197918,0.022296682510347655,0.038954881548314495,0.028443411700403307,0.029907189171426873,0.022071904875929128,0.03863792882456506,0.022727631605578776,0.08734084991649398,0.03079283697739089,0.050567849690394816,0.029950083663416952,0.031229044821370875,0.04156693339435346,0.03871365488953061,0.03335321716131225,0.02514308771502599,0.025978093786310854,0.026464496588233227,0.03299907342279456,0.04913390568263506,0.03319107874252259,0.034496494334968604,0.0292583076829778,0.030687736140878847,0.038994984020317175,0.024506940314183157,0.12099998562414116,0.10913871834954003,0.02088182374077246,0.04218845738858267,0.0430663576480571,0.027707229868171968,0.02460193434461999,0.03562974905756007,0.025074533380272254,0.0497548050004205,0.06473925606237807,0.035526334766338236,0.024284987222040574,0.021998799809232722,0.0373173951073534,0.035685674008567904,0.05556775838991426,0.03424891426703322,0.028815556795581742,0.027062611472957063,0.01827517722441856,0.02615543204712975,0.028986916813418025,0.024249787557528133,0.02965650775868249,0.027660245845436027,0.021772088832535435
Gene_103,0.029047827702784034,0.030785061754847784,0.03607789474516692,0.037811891024473666,0.03371032194029403,0.04132722592959488,0.03277671596199638,0.034750934726230726,0.028279784129111946,0.031571353439591505,0.036677297433332846,0.06309208276889167,0.027574475985657144,0.036046592394655914,0.038733995941450446,0.027271142154331213,0.04494895460291462,0.03406780028651684,0.029112781933654738,0.031568463832087994,0.03421060385373012,0.029619300084699516,0.033283852944581326,0.11363709038874116,0.048004160789107214,0.03955980321766635,0.03791357310864624,0.036664737987996514,0.021570571548405235,0.034816295868041615,0.03847817861697638,0.04541102495181998,0.06542357714346231,0.029882501167089542,0.029078689739417175,0.05769868881268123,0.03224962743150769,0.027626657947480277,0.03161766678614557,0.035487840163275546,0.04890471476731745,0.03567867969981962,0.026650549710771743,0.07450020735021044,0.03334790830330284,0.039574709938777396,0.026568333341115625,0.023939237933795265,0.03198205185198458,0.04002168701788312,0.042315499195735885,0.026935344828020773,0.6796151752508893,0.02275553677925499,0.054347342266781375,0.04403430719236503,0.027610146639394397,0.0503390032195719,0.05487952304039656,0.04828286307869125,0.03484706718006147,0.030584733305438993,0.027395316542885614,0.03165598524535884,0.10353027239498479,0.030776235692393825,0.031726511047476764,0.054260996769951046,0.029047265646603735,0.0409471071475607,0.04398366798900153,0.03253080335378788,0.02877425105590553,0.025495540637600973,0.02897755979086353,0.381435817087751,0.04148106233147662,0.03664926123402243,0.0381890592515414,0.02560189447804712,0.032083066473912715,0.03710886372503009,0.02614556459534846,0.03731881501860861,0.03255800420348254,0.03275046580266835,0.03155390863460399,0.02652785634748175,0.0352548333946865,0.03764899393873978,0.026759458092094263,0.04486044839931716,0.027765405564189202,0.029608212290253923,0.0376493307270902,0.04345522707509606,0.030707588614469063,0.03685809718373933,0.034022164835213226,0.03307706254115252
Gene_104,0.03830255229944152,0.04415035557107613,0.04341763475603417,0.030458301661407772,0.03360729763482961,0.029443291429546825,0.041586322293948944,0.02889454582466824,0.02766048141290318,0.02633230546181114,0.3029199223577401,0.026732088551594393,0.027130064499582707,0.02018737422418156,0.023321685700180603,0.03765963632403924,0.02754769532286978,0.03773911664356178,0.03912733754355933,0.028366223351014883,0.02400419292434924,0.08080582167615168,0.03995146720488547,0.05407126289548744,0.040396464256734044,0.044979248728573784,0.03970373583796368,0.04169105803822768,0.02104384713409274,0.0846168793424475,0.025539250538436642,0.045074762693702385,0.031817449934516885,0.02986983189460017,0.05508411353239423,0.03759766084055366,0.03946688145318449,0.0323707453026471,0.022421463458847827,0.14252318878132939,0.045488721544857086,0.04761689726338633,0.05970179602926807,0.02264407280856372,0.09534861147758565,0.08341912092689065,0.04788079216805014,0.05120114595935207,0.03355426609162446,0.02668798962114703,0.05725458281410161,0.033181496105551204,0.03900909119036675,0.02993834600376046,0.027223039412540714,0.02698257527606596,0.035447623850794176,0.05596606220627103,0.3249663351219571,0.05965161388234638,0.0292208372672997,0.0263447689328756,0.031837611219080526,0.03701579909411847,0.03189257515921147,0.0448028679755977,0.03253683100632276,0.03184582351651366,0.028757300045139485,0.03899586455272588,0.0385701842726501,0.06562719990111048,0.16069197689071965,0.02704712087735382,0.032270043582764196,0.026723687134383074,0.01702847396230435,0.029744766973358927,0.03364400326470882,0.02063477294809767,0.024335856133542704,0.05294935101596601,0.035174426825375936,0.13854574482646284,0.02678286242089147,0.5691595521848825,0.03923908506723821,0.0341620458816292,0.022762612168164106,0.031218367088955094,0.03980455873717386,0.03585826021579471,0.029584776734993986,0.030024749353305614,0.03082495220221142,0.04475770482848063,0.03383571383013587,0.025356615885195808,0.02517979409102716,0.05282781843261841
Gene_105,0.030958084197907392,0.03964646035629158,0.03500789999899041,0.03445504201661409,0.09423298500432847,0.046406293459567816,0.03254052881111489,0.03761319692810144,0.04345047466674112,0.04011159064773101,0.02800646782037899,0.03720550911052292,0.043157230362037086,0.06535920567669405,0.03656690167045138,0.042038794637465654,0.06382322247939197,0.04708767676988288,0.12743705773774663,0.06876419738351054,0.07310342481748,0.034468345474180526,0.034727439802542004,0.0467587455345194,0.05114369514403497,0.04189310496414955,0.042817349796264,0.0725512183700496,0.04336729511223037,0.035805584061203134,0.033963742197463766,0.03489792257774556,0.03478215698051212,0.06408972134848778,0.03295895779772418,0.04297812193169744,0.11970815246363427,0.04146982596942335,0.08888962150060287,0.05170930011893626,0.04833782930289904,0.03673857593114931,0.04516301390588989,0.058753127280159856,0.042430284435241515,0.033162875754581655,0.04042439480585788,0.020149924712980084,0.04369231433808806,0.06110444397440563,0.03549086728821291,0.04679696267334818,0.040484041271981054,0.16154599673274764,0.030975733246647087,0.031659631222017114,0.044999124645110626,0.04484796992794469,0.04180282268518806,0.04026026453452089,0.03795061074723699,0.040388652264060215,0.04911231527958982,0.5202074565814842,0.04754898233335447,0.04230441197297947,0.05298043049704201,0.054260819749552526,0.023978686015386715,0.028132407983127033,0.03562795047260981,0.3398513577344266,0.06393652305195328,0.059008213735383695,0.041347419996444874,0.03754991844195635,0.03565539745770536,0.041654566238668624,0.050676202004278866,0.06698876739391135,0.04177365020717497,0.03737227816152056,0.04100525214681976,0.039399904332909574,0.03496522421338776,0.061096985183199004,0.037249636274315316,0.291716581053347,0.04390001307912336,0.0768883663304788,0.05437975072403264,0.04883095008637608,0.03975144358963767,0.026991140527345126,0.03948482102388157,0.04171224399737123,0.07010001341806014,0.043512367983644294,0.11203976336607402,0.03394219789309215
Gene_106,0.02865812028657865,0.024790111626134443,0.028923223760827177,0.030930019034633688,0.023393873894227434,0.035249814522291374,0.0337510813129348,0.026630093522254223,0.6795043511131383,0.03411891883646035,0.021610591889823987,0.05654072422216016,0.033842106154948405,0.03116918685766608,0.06825572280869341,0.1365524743678712,0.021652926809330408,0.035781856424760616,0.02756962707436442,0.03413421120955106,0.03827057868218975,0.032404578251808966,0.0407864395350272,0.030947316213749392,0.024863506347074713,0.0232605582830899,0.03158234289870853,0.13737545538365215,0.0435330791454125,0.052125624078735965,0.040732518262031385,0.05711715499161952,0.03256653457700189,0.030471880412430027,0.02306451725665301,0.04344751728141407,0.035955030156698736,0.03635352151907284,0.03092804167032244,0.030695422360975198,0.03570545200509647,0.0283793949802973,0.02863175884251377,0.035669482829225885,0.02526261840633397,0.03904179877518125,0.02614228868617142,0.0363107691180111,0.02023875148775855,0.15538033239464683,0.03197690150024972,0.026132013595148135,0.030329544222396008,0.03150388762797656,0.030025747326620306,0.023621222679167168,0.03596645212228163,0.021543834962168395,0.03374340591892575,0.05969468681073681,0.043550624168340685,0.027522958554637583,0.04071193093328218,0.03198202447984548,0.07349800370882191,0.034771603006886684,0.02076295215823606,0.042392809790476875,0.027420150093933966,0.030140127421626486,0.027033154610034003,0.039758712814232676,0.02719434983220818,0.024796366638433574,0.04360360647091626,0.03139312943253552,0.03569171790885351,0.03017003110823706,0.02514313539311611,0.05166634816827006,0.03297234111239972,0.024941308175582804,0.07461767896793131,0.1679407862958429,0.22076410819949352,0.030471254837471973,0.03805657518871281,0.03470761131819402,0.10133842019936386,0.04276487105899023,0.028098898564876944,0.03626508333125395,0.05365849161811462,0.03532228784575706,0.029098131313670225,0.03516114738627533,0.024229083005128382,0.034073835940280815,0.03177837238314777,0.058133376088411765
Gene_107,0.03736558532248754,0.03610840851669553,0.029438010982212603,0.02922093048561675,0.037253984127938074,0.04261312689023552,0.04622593301799699,0.030485503316987097,0.028161433766498378,0.03474528714053517,0.03487893529795232,0.03024402952225713,0.02611309073186076,0.032299896703482,0.02742513877704121,0.025398889536142364,0.20634318884352007,0.02614228607163258,0.03405037032294662,0.03238723650918086,0.036463905856247654,0.030736232889143508,0.03655007384621548,0.04652315672014368,0.033197501192534146,0.033064179686274654,0.043900764722685115,0.029793317951153992,0.03383312805969841,0.038799886705897825,0.03369671217998028,0.029495462996790147,0.028022235737818355,0.0644543994969492,0.03159335493416853,0.029921992884454667,0.030610644362172007,0.03861848710997569,0.03237975889474214,0.1926150829129116,0.6158340172324828,0.02802759758563525,0.02492326825022126,0.025452858187666613,0.044448739731368925,0.039036778517150296,0.03963954134125893,0.032046022924988773,0.02416996531874589,0.053467448322930704,0.03658059234204703,0.04346333278964537,0.03878133055709614,0.03683986770002042,0.029682134954060174,0.031313702023469996,0.03543604655291357,0.04508561599036629,0.15696991958634493,0.028460681789119268,0.027875497175968312,0.02944862362161132,0.03491783738768411,0.03518627758953694,0.35893316969805533,0.02642372136986462,0.1810502218417249,0.04714539610318747,0.030212389614674956,0.034598663507120236,0.02978652608606469,0.03836097642430495,0.03175801371679623,0.05466586410731624,0.028909942988568627,0.0560211957590195,0.02816872513004759,0.04152285554892925,0.028223214138584547,0.02793830036078927,0.019826718354354653,0.05087665501575669,0.03502420292664213,0.04266253002877329,0.050131013899928606,0.03199370677508231,0.05130809876554488,0.04910691432643149,0.03355071344206078,0.027577884156869608,0.04663669377472171,0.020876536700744953,0.03181702088919614,0.04458612697970437,0.03295959933795234,0.040833782151811444,0.03772663582170315,0.04778567014325103,0.025572853937330053,0.045003434895752974
Gene_108,0.034495939671333936,0.12037528509846862,0.05068975570765846,0.035472139217473636,0.0447024124178364,0.036528544237193594,0.033619774434183784,0.02968230546896078,0.03511374424494472,0.03194701934080122,0.038856678813878436,0.031888468417092065,0.03710871555402708,0.03711700926245572,0.037698270298648084,0.028816416088860156,0.035354108921045235,0.04284147560112391,0.11465420993708463,0.04205403049188669,0.04253377425660751,0.06937949436859518,0.03830983233903693,0.02689012158984486,0.037264909499223516,0.03424472112879333,0.032105037858979155,0.032465594686996065,0.02751306719215819,0.04566574321804406,0.12242935275082649,0.038898909372212395,0.03454746829112875,0.04446821706924319,0.03289720641110636,0.10348938226106559,0.020016909326592232,0.03636455765110634,0.04088358772634037,0.031409577965610766,0.03892975405513451,0.04148254100744529,0.037528390011422934,0.03805538278889226,0.07765661570896949,0.034905573689439445,0.026524569491534544,0.045104804882740344,0.037199652499985546,0.02591862672096128,0.04176360966663733,0.03827801291740259,0.027257133512038068,0.03085451041414634,0.09946883309022823,0.032859055754045866,0.031431439990071953,0.03335427833346089,0.0280598827434235,0.1454161189885503,0.041247779381436,0.029490746475728313,0.027608906966388343,0.0712636194069259,0.03799016677304606,0.04439368418711332,0.05524675631212119,0.03411040921547854,0.04073120035978393,0.03515164674232036,0.02892987529800457,0.03424875247277693,0.054344614245891064,0.029242693950019046,0.03464957516601846,0.051777425104303894,0.021230245915785942,0.03354901705811216,0.04059800600037162,0.2552401331887374,0.039016086205797135,0.03520607893157491,0.03627634976101546,0.04231189006178606,0.030707703489610272,0.5780899529560534,0.03343602180004805,0.03594899162231019,0.03506148358640013,0.034986344527784104,0.04423217842052298,0.060931599119348055,0.03243330817983926,0.05676048816831444,0.026597197556674928,0.04140224530315949,0.053250177091417744,0.38825129223089255,0.03178668576359516,0.028520204288713213
Gene_109,0.04360094620405519,0.038575350591564514,0.02575382220496116,0.032338361147534696,0.03783503684600629,0.033777836011207305,0.027284766214200024,0.023532126748137552,0.0437312191103059,0.03135758161558577,0.02310340609509347,0.02768922458651384,0.056103537235724706,0.03312750120145312,0.028055919244281347,0.04692648735866876,0.031185791883454068,0.04002170358449631,0.04820924125085027,0.026170496218595077,0.027607959659909777,0.03943258402669604,0.03643539300127805,0.02262067650457443,0.02602733575409262,0.02797862776761881,0.03888389483671777,0.03796687140034056,0.03971517810244514,0.02477541402232698,0.025377994921826633,0.03630103848358322,0.16159112112043042,0.04301347859839625,0.03279556696974733,0.02396077379103192,0.026154031746045858,0.03152617670567171,0.03112577387006246,0.028600355498307015,0.046864667364071466,0.03524624578408786,0.03172946590923854,0.024924249372705428,0.04103618362735597,0.033056990079430824,0.03379264695388982,0.03362526177240193,0.029415808676879623,0.030515549051345126,0.029278230947604896,0.040318831501048855,0.03007567061015889,0.04317448799795714,0.03175727626522815,0.024279946299061456,0.03107498511109395,0.03463910121637067,0.039572525364534754,0.024397970957232465,0.04201586364903984,0.0358304205253119,0.033931909533656525,0.03872444506471039,0.021249775173058916,0.0401243544783562,0.031087007854102913,0.025679792833736493,0.028960463104486106,0.719918516978204,0.03297502368973165,0.038992050960570034,0.0359005470388978,0.02850504828838606,0.0418488607229596,0.030109081068083087,0.025357738047269453,0.03439429727998025,0.31593905027276753,0.026385125817884585,0.03932594531277129,0.029460969662785167,0.04354502845876743,0.02865014483657032,0.025760108062153262,0.033158975871537995,0.03040228055841335,0.0326062218256212,0.03715758029055038,0.022049558621660498,0.027804096318221675,0.023686515761883464,0.025643625239449772,0.032359705956293304,0.019343867752391147,0.03643051158757329,0.01988006899080334,0.028405402245408575,0.02192046416428452,0.04360707801302636
